query,report,institute,category,label
tawuran,"tawuran warga di johar baru sulit dihentikan . sudah seperti penyakit akut tawuran warga di johar baru dan sulit dikendalikan . apakah kurangnya perhatian aparat pemerintah daerah seperti camat dan lurah dan aparat keamanan yang sungkan untuk bertindak tegas ( mungkin karena isu ham ) ? karena cenderung kejadian berulang di tempat yang sama dan melecehkan keamanan , seperti yang terjadi beberapa hari ini hingga sampai saat saya menulis laporan ini di daerah kampung rawa . mereka sangat meresahkan penduduk . selain merusak rumah , peralatan usaha , pembakaran dan lainnya . parahnya , selain menggunakan senjata tajam , pecahan botol/gelas , ketapel paku , tembakan mimis juga menggunakan petasan firework besar dan bom molotov ( botol diisi bensin ) . jika masih terus terjadi , sepertinya ini hanya menunggu waktu saja untuk terjadi kebakaran di lokasi rumah warga yang jadi ajang tawuran dan tambahan korban luka/jiwa . mohon sekali lagi . pengerahan aparat dan penanggulangan yang serius . dan mohon kirimkan orang yang bisa dipercaya untuk meliput ke lapangan dan bukan orang yang memberi laporan yang bagus2 saja . terlampir foto2 kejadian terbaru ( sabtu , 14 sep. 2013 sekitar jam 16.00 ) terima kasih atas perhatianya .",Kantor Walikota Jakarta Pusat,"  Bidang Politik, Hukum, dan Keamanan",Crime
tawuran,"yang terhormat . pemerintah provinsi dki jakarta diharapkan perhatian dan tindaklanjutnya atas kondisi keamanan dan kenyamanan warga johar baru , jakarta pusat . yang mana sering terjadi tawuran antar warga di kecamatan tersebut . mohon agar segera dicarikan solusi dan penanggulangannya agar tidak kembali terjadi lagi dan memakan korban . terima kasih",Kantor Walikota Jakarta Pusat,  Reformasi Birokrasi dan Tata Kelola,Crime
copet,bisa di bantu untuk informasi no kartu peserta jamsostek saya yang hilang karena kecopetan saya tidak bisa lakukan pencairan jht nya karena tidak tahu no peserta nya jamsostek dari pt kalbe farma tahun 2010 atas nama wiwin nurdiani no ktp 332809451188003,BPJS Ketenagakerjaan Kacab Jakarta Rawamangun,  Permintaan Informasi,Crime
copet,"saya pengguna krl . di stasiun tanah tinggi tangerang , ketika keluar dari tap out stasiun , para pengguna krl akan menjuju pintu keluar yang ada di sebelah kanan dan kiri gerbang gate tap in dan tap out . di sepanjang jalanan tersebut , tidak disediakan penerangan jalan , jadi jika pengguna krl pulang dan datang ke stasiun tanah tinggi tangerang di malam hari , kami kegelapan karena tidak ada lampu yang menerangi di tempat tersebut . bisa dicek jika sudah malam yang bisa menyebabkan keselamatan saya terancam , karena suasana yang sangat gelap dan tidak adanya cctv atau perekam di daerah tersebut . di tangga tangga penyeberangan daerah sekitar juga tidak ada lampu penerangan , di tangga penyeberangan di depan mal balekota dan di dekat flyover dekat pln . saya pernah kecopetan bluetooth earphone di daerah tersebut , oleh orang yang mengendarai motor , earphone yang masih terpasangang ditelinga saya direbut oleh orang tersebut .",PT Kereta Api Indonesia (Persero),  Perkeretaapian,Crime
copet,lapor hendi ..kmrn tanggal 6 januari 2020 jam 13.09..sy naik brt jurusan mangkang saya kecopetan dompet..brt saat itu penuh . mohon solusinya .,Dinas Perhubungan Kota Semarang,  Sasaran,Crime
copet,"mohon petunjuk tata cara pengajuan pemblokiran imei pada handphone yang hilang , perihal peraturan menteri ( permen ) kominfo nomor 11 tahun 2019 tentang pengendalian alat dan/atau perangkat telekomunikasi yang tersambung ke jaringan bergerak seluler melalui identifikasi international mobile equipment identity ( imei ) .atau jika perlu permohonan agar di ambil tindakan dan bantuannya untuk melakukan pemblokiran atas hanphone saya yang hilang dicuri/dicopet pada tanggal 22 desember 2019 sekitar penjahat kelamin : 10.30 w.i.b di stasiun tanah abang jakarta pusat dengan no . imei 1 : 864484045988194 , imei 2 : 864484045988186 & serial number : c819sgq06d00 merk vivo v15 warna merah glamor.terima kasih atas perhatian dan kebijaksanannya .",Direktorat Jenderal Sumber Daya dan Perangkat Pos dan Informatika,  Teknologi Informasi dan Komunikasi,Crime
copet,"untuk keamanan di sekitar kampus usu agar segera di perbaiki , karena banyak mahasiswa yang kehilangan motor , dompet , dan barang berhaga lainnya . baik itu karena pencopetan secara lngsung maupun tersembunyi . lokasi : universitas sumatera utara , medan , sumatera utara",Kepolisian Negara Republik Indonesia,  Pertanahan dan Permukiman,Crime
copet,"kepada yang terhormat bapak kepala satuan polisi pamong praja kota p. siantar di tempat dengan hormat pak mohon agar sering melalukan pemantauan di sekitar pajak parluasan , karena masyarakat ataupun pengunjunng masih sering kena copet . terima kasih",Satuan Polisi Pamong Praja,  Keamanan dan Ketertiban Masyarakat,Crime
copet,"selamat pagi , saya mau melaporkan 2 hal . yang pertama keadaan jalan yang rusak di beberapa di daerah jalan karbela timur , setiabudi , kuningan , dekat rumah sakit mata aini . jalan sudah tidak pernah di asli tetapi palsu sejak 10 tahun lebih , keadaan jalan sudah rusak , bahkan saya lihat yang di asli tetapi palsu jalan gang2 kecil yang belum rusak . hal kedua , tolong dibuatkan bumper speed atau polisi tidur di jalan karbela timur , hal ini dikarenakan banyak kendaraan yang kebut sesuka hati , terutama motor . karena lingkungan banyak pejalan kaki dan anak2 . dan sering kali terjadi penjambretan atau copet yang menggunakan motor karena jalan track lurus yang memudahkan penjambret melarikan diri , saya berharap dengan dibuatkan bumper speed dapat mengurangi kendaraan yang kebut dan tindak kejahatan . saya sebagai warga dki jakarta sangat peduli akan hal ini , semoga pemerintah dapat segera merealisasikannya . atas perhatian dan kerja samanya saya ucapkan banyak terima kasih .",Pemprov DKI 2,  Jumlah,Crime
copet,"siang , saya ingin melaporkan kasus copet yang marak terjadi , di daerah senen , .jakarta pusat tepatnya di trotoar depan blok 1 dan blok2 senen , . bersebrangan dg bioskop grand senen ... umumnya trotoar ini di gunakan abang yang mau ke halte busway di bawah flyover senen . di trotoar sdh ada coretan pilox `` awas copet '' , . berjarak sekitar 5 meter , namun sdh mulai pudar karena cuaca . modus pencopet itu adalah mendekati dari belakang orang yang pakai tas ransel , untuk kemudian membuka dan mengambil brng si korban mohon agar dapat di jaga di daerah tersebut . agar tidak terjadi penghakiman massa",Pemprov DKI 2,  Administrasi pendaftaran online,Crime
copet,"apakah ada pengembangan bis trans jateng ataupun pengembangan keamanan bis seperti bis trans jateng ke seluruh daerah jawa tengah ? karena banyak sekali kejadian pencopetan , kejahatan seksual , dan sejenisnya khususnya di bis pantura . # ayolapor",Dinas Perhubungan Provinsi Jawa Tengah,  Keamanan dan Ketertiban Masyarakat,Crime
copet,"banyak pencopet di sekitaran halte pasar senen - atrium . tolong di tindak.tegas . pencopet mendekati calon korban yang akan naik ke bajaj , grab , gojek , taxi dan lain-lain . dengan alasan bahwa itu pesanan mereka ( si pencopet ) . pencopet berramai² mendekati korban dan berusaha mengambil barang² berharga si korban . sekedar informasi . polsek senen sangat dekat dari lokasi kumpul para pencopet tersebut . tolong di basmi para pencopet ini . sangat meresahkan . jangan sampai kami masyarakat yang turun langsung sendiri . kami masih mengharga hukum .",Kepolisian Negara Republik Indonesia,"  Bidang Politik, Hukum, dan Keamanan",Crime
copet,"kepada yang terhormat . pemerintah provinsi dki jakarta saya mengeluhkan buruknya kualitas keamanan metromini 07 ( jurusan semper - senen ) karena rawan akan copet . sering sekali terjadi aksi copet di dalam metromini tersebut . biasanya pelaku naik dari pasar ular atau pasar kaget . jumlah pelakunya bekisar 4-5 orang setiap hari dan sudah banyak orang yang telah menjadi korbannya . mohon pihak dishub bisa meningkatkan kualitas keamanan metromini 07 tersebut dengan sering mengadakan razia di wilayah pasar ular dan berkoordinasi dengan pihak kepolisian untuk menangkap para pelaku copet tersebut guna meningkatkan keamanan dan kenyamanan para penumpang . demikian laporan saya . mohon ditindaklanjuti pak , terima kasih",Dinas Perhubungan,  Perhubungan,Crime
copet,"di idolasemarang di dishubkotasmg pak , tolong setiap brt di beri cctv , karena banyak copet berkeliaran di brt ... # laporhendi",Dinas Perhubungan Kota Semarang,  Transportasi Darat,Crime
copet,"permisi , kemarin malam sekitar pukul 20.00 wib saya mengalami pencopetan gadget smartfren a16c3h di perjalanan kereta sepanjang perjalanan stasiun manggarai - kranji dan saya berhasil melacak gadget saya melalui layanan find my device dari google pada sekitar pukul 9.30 wib paginya dan posisi gadget saya masih berada di lokasi yang sama sampai saat ini ( 11.22 wib ) yakni di daerah cilebut ( untuk detail lokasi bisa dilihat di foto2 terlampir ) . saya sudah mengunci perangkat saya dan menuliskan pesan untuk segera menghubungi no hp saya jika menemukan gadget saya tersebut barang kali hp saya hanya terjatuh bukan dicopet . namun ketika saya saya deringkan secara remoted , bukannya menghubungi saya , pemegang hp itu bahkan mematikan dering dan menonaktifkan gadget saya jadi saya harapkan dengan sangat untuk ditindak lanjuti , karena mungkin saja lokasi pada foto2 terlampir adalah markas dari pencopet stasiun atau semacamnya . terima kasih atas perhatiannya catatan : hp saya seharusnya terpasang sim card smartfren dengan no . 08808196412 pelapor : raden alwi syahid wahyudin perumahan pulogebang kirana blok c7 no.22 pulogebang cakung jakarta timur 085710488086",Kepolisian Negara Republik Indonesia,  Kepolisian,Crime
copet,"mohon diperhatikan copet di kota bandung beraksi di depan mata warga bandung seperti koboy jalanan tanpa ada rasa takut terhadap warga pada saat lampu merah di per4an asia afrika / jalan . oto , ... korban para penyebrang jalan dari arah pasar baru ... dlm aksinya 3 orang eksekutor 3 orang lagi nunggu di motor siap untuk kabur . mohon segera di tangani kang emil saya merasa risih sekali sebagai warga kota bandung , ... .nuhun",Satuan Polisi Pamong Praja Kota Bandung,  Kepolisian,Crime
copet,banyak sekali copet ... baru saja kemarin pacar saya kecopetan di krl selagi transit di stasiun duri . penumpang juga berdesakan . saya sarankan ada batasan penumpang kalau perlu pakai tiket tidak apa-apa deh harga naik 2 atau 3 ribu atau bahkan 5 ribu.. asal penumpang nyaman.. gk berdiri lama.. apalagi berdesakan ... jadi bahkan gk aman ... saya bingung yang salah copet nya apa pacar saya yang kuran hati '' . intinya tas nya sudah di gendong di depan tetap saja karena berdesakan sang copet leluasa . saya mohon di tanggapi.. agar tidak menjadi wacana saja.. terkadang penumpang lain tahu kalau orang itu copet juga hanya diam.. mungkin mencari aman.. nyesek yah kecopetan hahahaha,PT Kereta Api Indonesia (Persero),  Keluhan,Crime
copet,mohon ditingkatkan pengamanan di depan kodim pintu kereta jatinegara karena banyak copet dan jambret dan mulai beraksinya selepas isya ' . mereka sudah terang-terangan dan bergerombol .,PT Kereta Api Indonesia (Persero),  Keamanan dan Ketertiban Masyarakat,Crime
copet,"kepada yang terhormat . pemerintah provinsi dki jakarta prihal bus feeder senen lebak bulus pagi ini . pagi ini saya merasakan sangat lamanya menunggu bus feeder ini , saya menunggu di halte bus deplu ( pejambon ) , saya sampai halte jam 7.40 , jam 8.00 bus feeder datang sudah penuh dan hanya perbolehkan 1 penumpang saja yang naik , saya menunggu lagi , 15 menit kemudian tidak ada bus feeder yang lewat . akhirnya saya memutuskan naik kopaja dengan resiko copet , penumpang di oper seenaknya dan `` ngetem '' semaunya , iya benar saja sampai di cikini saya di oper dan harus menunngu bisnya `` ngetem '' cari penumpang . saya lihat sudah seharusnya rute ini bisnya ditambah karena peminatnya banyak sekali , sehingga bisa minimal bis lewat per 2 atau 3 menit sekali . sekarang semakin susah mendapat bis feeder yang tidak penuh sesak . terima kasih",Badan Layanan Umum Transjakarta,  Transportasi Darat,Crime
copet,"lapor hendy saya naik bus taruna dari solo-semarang dan mengalami musibah , dompet serta hp dan seluruh surat-surat penting hilang . kejadian pada hari sabtu tanggal 3 desember 2016 pukul 07.20 di pintu masuk terminal terboyo semarang . diperkirakan copet masuk bis di sekitar banyumanik . tolong keamanan wilayah semarang diperhatikan pak , sudah banyak korban di terminal terboyo terbukti semarang tidak aman khususnya bagi pengguna kendaraan umum . terima kasih","Dinas Perhubungan, Komunikasi, dan Informatika Kota Semarang",  Kategori Keluhan,Crime
copet,"kerap terjadi kasus pelecehan seksual dan pencopetan di gang bukit sastra jalan ciumbuleuit dekat kampus unpar , saat melapor ke rt dia bahkan mengatakan `` tidak apa2 asal korbannya bukan pribumi '' . kami memohon dengan sangat untuk ditindak karena ini mengganggu kami , sudah banyak sekali korban",Kecamatan Coblong Kota Bandung,  Polhukam,Crime
copet,"pada tanggal 18 juni 2016 kemarin istri saya yang bernama nova lukitawati menjadi korban pencopetan didaerah pakah , tuban , jawa timur . dan kemarin tanggal 19 juni ada sesorang yang meng upload foto isi dari tas istri saya tersebut ke facebook media informasi tuban , dan orang tersebut menyuruh mengambil tas tersebut di daerah brondong , lamongan dan daerah tersebut rawan terhadap kejahatan kami yakin orang tersebutlah pelakunya dan mau menjebak kami . kami mohon bantuanya bapak-bapak polri indonesia untuk menumpas penjambretan/kejahatan yang terjadi di daerah tuban dan sekitarnya agar tidak ada lagi korban berikutnya , berikut kami lampirkan hasil upload seseorang tersebut ke media informasi tuban dan obrolan seseorang tersebut dengan teman-temannya , semoga menjadi bahan untuk menangkap tersangka tersebut beserta komplotannya . terima kasih atas bantuan dan kerjasamanya . salam , nafi",Kepolisian Negara Republik Indonesia,  Polhukam,Crime
copet,"tablet asus hilang dikereta api . tas robek bekas sayatan benda tajam . keamanan kereta api buruk ? copet berkeliaran . menteri perhubungan , bumn dan pt kai kemana bisa membiarkan copet berkeliaran dalam kerata api ?",PT Kereta Api Indonesia (Persero),  Ketenagakerjaan,Crime
copet,"yang terhormat . kepolisian ri , saya ingin melaporkan mengenai rawannya masjid istiqlal selama bulan puasa . banyak copet yang beraksi karena tidak adanya petugas , khususnya di pintu al-fatah . salahsatu pelaku berciri-ciri sebagai berikut : umur sekitar 50 tahun , cenderung gemuk , jalan tertatih-tatih , jika sampai bertatap mata dengan pelaku seolah kita lupa terhadap barang bawaan kita , biasanya pelaku tersebut bertiga . para pelaku biasa beroperasi setelah sholat wajib , khususnya pada waktu maghrib . mohon ditindaklanjuti . terima kasih .",Kepolisian Negara Republik Indonesia,  Kepolisian,Crime
copet,"yang terhormat . kepolisian ri saya adalah pengguna rutin setiap hari minggu malam dini hari trayek bus merak-cikarang . setiap perjalanan saya selalu ada copet yang beraksi di dalam bus , mereka beraksi ketika penumpang tidur . mereka kadang naik dari merak , serang dan bitung . komplotan mereka biasa turun di daerah bekasi , jatiasih atau di bekasi timur/barat . mohon untuk pihak kepolisian turun tangan mengatasi ini karena saya sudah 3 kali tas saya di silet . terima kasih .",Kepolisian Negara Republik Indonesia,  Kepolisian,Crime
copet,"yang terhormat . kepolisian ri , menjelang hari raya mohon adakan pengamanan preman & copet di angkot dan metro mini , terutama untuk daerah semper-priok yang rawan tindak kriminalitas bahkan sudah menggunakan benda tajam . terima kasih .",Kepolisian Negara Republik Indonesia,  Keamanan dan Ketertiban Masyarakat,Crime
copet,"yang terhormat . kepolisian ri , saya ingin melaporkan mengenai banyaknya pencopet dijalan antara stasiun jatinegara-jl . pisangan . mohon bapak polisi menangkap pencopet tersebut karena meresahkan masyarakat . untuk masyarakat umum harap berhati-hati jika berjalan kaki dengan membawa tas pada saat setelah maghrib di jalan antara stasiun jatinegara-jl.pisangan banyak copet yang dengan berani membuka dan merogoh tas . ciri-ciri pencopet tersebut : - jaket parasut warna hitam - topi warna hitam - tinggi badan antara 165-170 cm - jam operasi setelah maghrib pkl 18.00 keatas mohon ditindaklanjuti . terima kasih .",Kepolisian Negara Republik Indonesia,  Kepolisian,Crime
